首 11	中 9	末 10
42470F0C	56D0FF40	4F2C7F41
42470F0C	28846919	DE99BF3D
42470F0C	DE5F7651	7C541060
42470F0C	E493857D	A754A405
42470F0C	0B576153	9A1ED8B2
42470F0C	4867D00A	702E9D77
42470F0C	32C171B6	33010101
42470F0C	A502A935	4FAA5844
42470F0C	21558A95	7E34D8CD
42470F0C	B25037C7	EC3ECBB7
42470F0C	E2AA4991	2D2BC4CA
42470F0C	E16B48A3	D1B2DFB8
42470F0C	CFD045DB	D17D75B3
42470F0C	347E6E7D	AC2188C6
42470F0C	FE680E0F	D047A4AE
42470F0C	4A678BCB	80CB366A
42470F0C	40922A28	BC3A53D7
42470F0C	C87E7E01	4F4AFF0C
42470F0C	229463EB	87C50762
42470F0C	B0584B0E	3A79D481
42470F0C	97B02AEC	1859A5EC
42470F0C	64AF0CFD	D1D3B7D0
42470F0C	34EB9D55	38B08E28
42470F0C	1C030583	B795D82F
42470F0C	E4957F5F	294B376B
42470F0C	9A686129	6E27F1BA
42470F0C	5E3971BB	A667A3DF
42470F0C	FC51CA65	FEB43B2C
42470F0C	CC128D71	6573142C
42470F0C	CB63D1DD	E72CE391
42470F0C	1E0C90C0	0CA56078
42470F0C	9983DFBF	CD6631B1
42470F0C	676ED86A	3CAB6941
42470F0C	08354168	2BDA9E85
42470F0C	8F13B962	637ED063
42470F0C	A09AABD5	F8E3FD50
42470F0C	38AC85A6	302BF85B
42470F0C	2B664AA9	1B0EB2E3
42470F0C	4F1D3813	D24CA770
42470F0C	B02333ED	5CED8EF8
42470F0C	CF2383EF	0A5C3E9A
42470F0C	42DE74D1	035EA8EB
42470F0C	C5513BAE	C29DF922
42470F0C	A130344C	4D8B236C
42470F0C	856B42FA	7E649052
42470F0C	744618BC	AAC66AB7
42470F0C	858FB93A	15E2E82F
42470F0C	124C61B9	6949B16A
42470F0C	02CAA352	C2F07CB1
42470F0C	88BFB0C4	53DED0E3
42470F0C	60CCEA91	F90F2804
42470F0C	81AD2910	C8147830
42470F0C	6178C00E	2ABB20B4
42470F0C	35B94DA4	624DD7B9
42470F0C	EB4EA470	AC70AA71
42470F0C	6E35758F	655F608C
42470F0C	EB7FC5FE	56C355C7
42470F0C	416A5322	7DE1B2DB
42470F0C	020F0765	C3D17F43
42470F0C	1E9F2B5B	5ED0FE34
42470F0C	1F445A5D	4916381B
42470F0C	009ED933	DFABB6A1
42470F0C	B94180E0	DFAC1B05
42470F0C	06B2CFF2	5A05AAE6
42470F0C	D0930F96	C7015913
42470F0C	C7D8FC89	685100D2
42470F0C	E2508A9C	37347875
42470F0C	F30D3971	8B4B7381
42470F0C	A06AFEA4	26C60385
42470F0C	BB684B6A	65BF770C
42470F0C	2EC7DB92	622C55E4
42470F0C	C04214DC	CD65F89A
42470F0C	F57732AF	1686EAC4
42470F0C	A1AFD2E8	52B4D7FB
42470F0C	316F7FFB	1EA8B9A0
42470F0C	50EDE256	450B585E
42470F0C	589C47CE	6A518889
42470F0C	D2BBD7B4	9E7A0115
42470F0C	12FF6297	59296F88
42470F0C	24160829	5777711A
42470F0C	CC5A08AF	F211378E
42470F0C	92F8C940	00C60462
42470F0C	FDEDB2A3	E740EC5B
42470F0C	F2271E80	5C940E66
42470F0C	B150F618	DC7012E5
42470F0C	7B9F53A8	375ECB21
42470F0C	680BA88B	7A6B12ED
42470F0C	785A7CB3	B6F6AF82
42470F0C	58C05148	5C192CBD
42470F0C	4B54AA6B	112CF571
42470F0C	B5C14A68	930C3488
42470F0C	F9177B63	117F7B78
42470F0C	D7EB2FDA	7B648835
42470F0C	3F634116	3DD74A33
42470F0C	FDABAE67	3312388F
42470F0C	B728A64D	ED7AA180
42470F0C	D31DB5C9	250D43A0
42470F0C	3B51B54F	806B0534
42470F0C	58B3D759	A3E529DD
42470F0C	CFF634B1	CF795D4D
42470F0C	BEAED346	AF621563
42470F0C	AB942BE6	0AFF82EC
42470F0C	7216B0B7	3BAC7748
42470F0C	33F624CD	2C122A87
42470F0C	782F0EBB	9FC49BD1
42470F0C	9D0FBF72	EC9F8182
42470F0C	D83926F5	DBE167BB
42470F0C	33C21F0E	12799CAD
42470F0C	823E60A9	5821C410
42470F0C	EFB5DC88	B2DE2BDE
42470F0C	A685CDCD	25A8D2DF
42470F0C	CC387481	27DC93EA
42470F0C	2426F7EB	E7BFF0B0
42470F0C	7B3CA560	9D18DF0B
42470F0C	7AE7D466	8ADE1924
42470F0C	B1A9CDC3	37C13735
42470F0C	5CE92D96	1920FEE8
42470F0C	FF025846	54FC07FF
42470F0C	207C4378	E80299D6
42470F0C	713EAE4A	A1678AFC
42470F0C	B5CA5621	E63DB5D1
42470F0C	1FC6AD10	C1DB98FF
42470F0C	59103C07	3EEE6BCB
42470F0C	E0BCEF9A	6F3EEDDE
42470F0C	09487C78	4228B71D
42470F0C	18497724	6E56D8E2
42470F0C	8A1C1B29	446EBB55
42470F0C	E5BCB6B2	BF7D7670
42470F0C	4BC8C997	069D85B9
42470F0C	6DDB4CF9	BB28CE14
42470F0C	74B69EA3	9647DD5D
42470F0C	DC8819C5	AC8918AA
42470F0C	BD22880B	015DCCD0
42470F0C	5356FCFC	25078BC9
42470F0C	BF4A740D	E810263E
42470F0C	1953CFBD	EB583F13
42470F0C	E130BAA5	6CE0AB73
42470F0C	57B3A2F3	51E345B6
42470F0C	EE82FDD8	B73F6AA6
42470F0C	136A71B1	4F30D38A
42470F0C	35473224	41B3D4C4
42470F0C	436E897F	A3F76B57
42470F0C	0C4E7447	F45FEA90
42470F0C	D8481259	7BA28D34
42470F0C	AD6C51A8	A05FC671
42470F0C	6B099FD9	FE17F463
42470F0C	3539A2E3	A89F0080
42470F0C	2F550EB2	B833EA7A
42470F0C	3CC3790C	0317C4C9
42470F0C	3FC47E2D	FCC4D26A
42470F0C	CC3198A1	ABCCF9EE
42470F0C	A0195694	3396373A
42470F0C	EC7B9D15	11A6705B
42470F0C	983B62D5	11EC4464
42470F0C	781F426A	927CDCC8
42470F0C	97DBA644	AF36A07F
42470F0C	C87D9997	5327EC63
42470F0C	EA5BD458	92751E7B
42470F0C	544C0E7E	572BAA84
42470F0C	F85295AF	46020813
42470F0C	ACA853A5	23CC273E
42470F0C	54329EB9	BE077EC0
42470F0C	2E555DAF	87CB9625
42470F0C	7DBF96AC	56437A30
42470F0C	AB7C0FBC	2BE17916
42470F0C	D9A03C25	2BA68473
42470F0C	4066A70A	1BA97D92
42470F0C	2BB2D109	78C11C37
42470F0C	545EEB6E	3EBAD99E
42470F0C	F448C320	7A9F25F4
42470F0C	9F898742	134EFC04
42470F0C	6600E2D2	798351FD
42470F0C	9FB8E6CC	E9FD03B2
42470F0C	24C320D5	2AD345CE
42470F0C	B54E2E3C	A8675564
42470F0C	570A1974	56B2C402
42470F0C	580AE040	FBB7E368
42470F0C	D7E1EFD0	4541077C
42470F0C	7108AFDE	3DFEECD6
42470F0C	18FB97EB	4907DDFF
42470F0C	B082494C	191D414E
42470F0C	A16397F9	23D4291D
42470F0C	19876AC5	22A2453A
42470F0C	E68800B5	56B09304
42470F0C	93FC420E	4688A8AD
42470F0C	ACC2F3DC	8C1FB7F3
42470F0C	D86B8A99	05A90606
42470F0C	4F6C3C50	9AD7DBD1
42470F0C	6D9A59D0	0B002343
42470F0C	D40259C2	61D3D7A1
42470F0C	972D27C2	0C07D0F8
42470F0C	C7D75994	CD12DF85
42470F0C	71FB5A38	AA87049C
42470F0C	632E8A7B	75B10C99
42470F0C	DAB68A69	1F62F87B
42470F0C	F85AADEB	975FD6B6
42470F0C	8BC5398F	F30A0D65
42470F0C	7ECAFDD8	A28FC5C2
42470F0C	F59FABD1	C805955E
42470F0C	28D0E133	8A07734F
42470F0C	0D498B6E	A2EACC6C
42470F0C	71992616	7F4AA0F8
42470F0C	F6166969	BE89F131
42470F0C	48FA3937	CF33026F
42470F0C	C9450184	1EAC75D2
42470F0C	00E076A2	73059BE9
42470F0C	2743110D	3D8CC1A5
42470F0C	271192E1	5889E46B
42470F0C	5FF2558C	72EEB9E4
42470F0C	7CAD576C	19A95E78
42470F0C	6B1B325E	D1BBB5F6
42470F0C	7A1A3902	FDC5DA09
42470F0C	91EF3BA4	C15960DA
42470F0C	E7727A75	835ED7D8
42470F0C	4E25DA10	DDE4F662
42470F0C	ED31A3BA	B12CEFD6
42470F0C	D665F376	DAF54C1B
42470F0C	30245912	F634B13D
42470F0C	FBFE1ED6	6454D08D
42470F0C	5E5EA746	FEE635E7
42470F0C	A4CB280F	82CB0911
42470F0C	6B7A9346	0A5C4260
42470F0C	2CB6AF1C	C0CA7EA8
42470F0C	5A3A14F2	A8FC68AE
42470F0C	F00D9502	A54D267F
42470F0C	233DC92B	9D85F6A2
42470F0C	A948DABD	0CAB5AF0
42470F0C	6AB719B9	5FB446F7
42470F0C	5FB1DCE2	D024FE3D
42470F0C	714F9E92	A36A149D
42470F0C	82EA776F	6776EDA8
42470F0C	8DEA8E5B	CA73CAC2
42470F0C	0618547A	DC9AC4B4
42470F0C	6FDD8DBC	3DF70D55
42470F0C	C1B09F74	88D334AE
42470F0C	1494D824	0FF39C66
42470F0C	044EA27E	344B35B6
42470F0C	001D3ABC	16AADB3A
42470F0C	F13060FA	C20821DF
42470F0C	6B8244C9	41BA33E3
42470F0C	36B5A54C	A1D1B61D
42470F0C	EB90EEAD	5EB4433F
42470F0C	7596B712	86206040
42470F0C	C2CD7016	BEF33005
42470F0C	2927BDE9	058BC84A
42470F0C	C9A0D71B	8221B500
42470F0C	245E3EC7	D90F2CD8
42470F0C	D3C8BD2F	EAD4E4F6
42470F0C	D8FB2E0E	B016F287
42470F0C	C403690E	8615650C
42470F0C	88693B66	DA01EB06
42470F0C	C692B758	9A6FACEE
42470F0C	1ED61ECB	CD0F2A86
42470F0C	ABBE896A	5422BF97
42470F0C	FAC59C3F	99D09A60
42470F0C	94B07BFF	8001D0AF
42470F0C	C9336ECB	98F8FF9D
42470F0C	83D13744	70895217
42470F0C	E9C5397D	FB9A0C0D
42470F0C	F61FBA13	6D2782B7
42470F0C	985B3C5D	8E4537CE
42470F0C	207C6BB7	589FEC41
42470F0C	B79C88EA	BE713144
42470F0C	9BE27A9C	4CE1FFCD
42470F0C	0CD4ADDB	292CDDAC
42470F0C	024A18F9	0A42560D
42470F0C	8AA64CD0	F932FAD6
42470F0C	1F4AABC0	E944FEA9
42470F0C	D534A08C	3E20C43D
42470F0C	2BE0BBFA	5DF4D42C
42470F0C	A00DAE82	CCF998C6
42470F0C	B1F79147	0CE5CDD8
42470F0C	75538E11	DDC3E499
42470F0C	33BE65C7	08A17452
42470F0C	6E3D70F3	10585B60
42470F0C	517ECED3	269A530A
42470F0C	EBB12255	36001DC6
42470F0C	AF86C8B5	91B610CC
42470F0C	16EBC763	E2039F0A
42470F0C	97746A5A	BBCF1458
42470F0C	5893844C	D0CB7C94
42470F0C	B0DF84CA	75AD3A00
42470F0C	8446C702	9539650C
42470F0C	0BCA3B83	96F63D33
42470F0C	D20FF913	CD7191D1
42470F0C	FCB4F46B	CDBE3BDA
42470F0C	92ACCA94	BEDDEAA8
42470F0C	61234BDB	7FCF15BB
42470F0C	2CBFD6D7	03DAE55B
42470F0C	6BF3CDB3	0ADD01A8
42470F0C	AA99FEC8	3889AB9C
42470F0C	E6EEEF64	15689075
42470F0C	DFBF3F9F	4DB4B5FB
42470F0C	C9D22BAB	9260985A
42470F0C	219E2B2D	3706DECE
42470F0C	52A63361	2F305BF7
42470F0C	BAD56934	85E1A310
42470F0C	3BED461E	F89FD4F5
42470F0C	A7E80278	C790E0E5
42470F0C	01EDD8C5	512AC3FB
42470F0C	D48299D8	BAA34012
42470F0C	20674D07	0653B12C
42470F0C	CAA3C160	EC35EDEA
42470F0C	78E01E53	B4B7C1BE
42470F0C	AD9632A3	53FA8865
42470F0C	1AC8F947	F21F2821
42470F0C	E2426149	08F11518
42470F0C	C514E16E	5A76F0AD
42470F0C	3D779476	DDCE64CD
42470F0C	F748DAAE	B3D8F2F1
42470F0C	134615A5	CE2355A9
42470F0C	5DB3A2C6	7B495384
42470F0C	86E7BE00	3CB43684
42470F0C	9F400617	58B4F918
42470F0C	EC4F352D	3479CFE4
42470F0C	45835D3D	0B56A975
42470F0C	A7CFF39C	8BA7F178
42470F0C	FC00BC5F	9B5060DA
42470F0C	24C9191A	B0357AA3
42470F0C	81DC76F2	3612BAD5
42470F0C	1576136F	34B9D40C
42470F0C	4C788D8B	AB205EFD
42470F0C	94AAC9BE	7A9079C9
42470F0C	B64F6A46	3730083D
42470F0C	4A02368F	36BA18A5
42470F0C	F8B4E678	775E4FD5
42470F0C	953F5A59	9DA1A01B
42470F0C	A903048E	275D27DB
42470F0C	5B59CF9A	048D5F22
42470F0C	DB1E0310	001717B0
42470F0C	37616983	52B6603F
42470F0C	27BB13D9	690EC9EF
42470F0C	AE3E60F3	FE0A8179
42470F0C	0BC5E1AF	9B9E0766
42470F0C	FF2E0E2D	D26AB79D
42470F0C	2EF532BC	62C50537
42470F0C	FC4E2FB8	8161D8F6
42470F0C	19A4CB66	E4EB07F2
42470F0C	91489F4F	179BAB29
42470F0C	CEA7FD5A	2BE4E634
42470F0C	1303D633	E2A15E03
42470F0C	8E04CEDD	58489D4D
42470F0C	219E150D	9EA8C65E
42470F0C	3BB1CEB4	99E10A33
42470F0C	E638E55E	3FE57781
42470F0C	916F2FB6	4015A7A8
42470F0C	E89DCCCA	6B65F95F
42470F0C	A3741B1A	9E81452F
42470F0C	EECDA19D	AB77C461
42470F0C	D3F78DEB	E95CCB2E
42470F0C	4CE27CD8	C6CE1C56
42470F0C	E48E7852	9905FC6F
42470F0C	DFA80F99	18E53D5C
42470F0C	CCD80F7A	3E569CED
42470F0C	B4694BFB	7134E4AC
42470F0C	228AD6E7	F63B4127
42470F0C	4DE02E6B	1BF94955
42470F0C	2A311932	900E4D25
42470F0C	AAACE883	4C243129
42470F0C	A769EEB9	137E72C1
42470F0C	702BF86E	74B52551
42470F0C	0C640390	B5E6AE22
42470F0C	1FE10CB7	8A3374B7
42470F0C	A2B7F09D	70650301
42470F0C	6A82F0F0	66A30034
42470F0C	7B83FBAC	4ADD6FCB
42470F0C	DC1E27FF	DC44AC6D
42470F0C	FDF7505F	148B04C2
42470F0C	89673931	1CC24737
42470F0C	D5210E72	28981E26
42470F0C	5CB1A775	B04D2A38
42470F0C	F9AAF3C0	C36EAB8B
42470F0C	D811078C	6EA426EA
42470F0C	5BE05F32	BD2E9AB5
42470F0C	19B9C968	336A3B3D
42470F0C	46E0EC0B	5E283211
42470F0C	6E154D0C	04F2D212
42470F0C	10AD8626	DF5BBAFA
42470F0C	ECE84306	A0F56309
42470F0C	2478AB92	39290D74
42470F0C	4641B882	0D61E7B2
42470F0C	A4056786	F6DCB209
42470F0C	6AAE7182	4BE83684
42470F0C	042C151B	BD4EF010
42470F0C	035D49B7	3F1107AD
42470F0C	516CF3B2	F95F2D97
42470F0C	FB62841E	28A8F7C6
42470F0C	10BBAAC9	C7A3A51D
42470F0C	CBFA5378	D031A517
42470F0C	9A586BA3	8FE3B191
42470F0C	3D34961D	7D2D76C2
42470F0C	D93A5916	00D6D19A
42470F0C	4FE66643	73C9B3C0
42470F0C	2E212EB2	B4AFFC07
42470F0C	D681B59D	BFE5EB8B
42470F0C	4C7C5FBD	7076CBC7
42470F0C	C76C34A4	8351F1BF
42470F0C	390E57FE	EE06BC1D
42470F0C	F2BAD9B0	5C4443FF
42470F0C	669CBBA2	291482F6
42470F0C	6B0B3E74	134BE4D0
42470F0C	F52F70E7	ED4C6E62
42470F0C	A1EEFD4D	A5BA996F
42470F0C	E9F4B2D8	198C00E9
42470F0C	A5967959	3BBC4788
42470F0C	BF6829DD	8F4F6A7D
42470F0C	9CAFC0F8	3E98F876
42470F0C	47E2B1D3	75A15744
42470F0C	52D84973	D03CC0CB
42470F0C	15511E94	DEE92F7A
42470F0C	5C89A5A6	7CB57E3C
42470F0C	96800A8D	873710C8
42470F0C	77ABB51E	3BBDFFCD
42470F0C	00488B47	BCDF8528
42470F0C	00597F43	CE3F8671
42470F0C	A8D5AE20	874361E4
42470F0C	9AA49563	01ACA63D
42470F0C	C7C96EE3	FAE6CF66
42470F0C	7A4C9B52	1DCA0C6A
42470F0C	F37709BD	FA69D024
42470F0C	BB26A829	2F9EA65E
42470F0C	3F345ED5	82C588EE
42470F0C	34E70ED7	7EF73CA0
42470F0C	56CFE9C3	385FD53F
42470F0C	7B553060	D2BE63EA
42470F0C	ED37FE26	2FC92817
42470F0C	F1A3FC31	CFF9D6B1
42470F0C	61E477DA	286B036D
42470F0C	0FC313F6	54BF6C6C
42470F0C	C5A95EBF	308BD8E0
42470F0C	54C7950A	EE18CA09
42470F0C	CCFD0CB9	25C579B8
42470F0C	B69ACFAF	1C09915D
42470F0C	0232C643	30E65D73
42470F0C	2CCC105C	F43DFB1C
42470F0C	C7A1FB5B	E4CBB8D4
42470F0C	592C0C86	CB7A8F14
42470F0C	324AC4CC	DEC8080E
42470F0C	9391CD48	272EA5BE
42470F0C	895AED31	4BE111AE
42470F0C	EB317DCD	1AACDEA6
42470F0C	FE3BC62A	A185394F
42470F0C	5E266738	D11409A1
42470F0C	BA4B4A51	33597481
42470F0C	A6D3FF86	D07C3C9D
42470F0C	4852F6AD	076C2AEF
42470F0C	2A7A11B9	41C4C370
42470F0C	77ECDEA0	56EC90CA
42470F0C	E22B2566	FA7DA4DE
42470F0C	54F48581	577F2E10
42470F0C	AE1B6D0B	BD48C671
42470F0C	D150DB44	87505D32
42470F0C	6C89A91E	AFC3E3B7
42470F0C	921EC580	DBF2D531
42470F0C	21736471	8DD0446E
42470F0C	F1CDC618	02CF066E
42470F0C	4C7FFEA8	CCA11027
42470F0C	6B7FD34A	8612AF8D
42470F0C	3FB6C709	B0C091EB
42470F0C	23A53878	B24EB374
42470F0C	AF6AD089	201EA23D
42470F0C	DE32377E	4005EA13
42470F0C	68EB352D	6627E873
42470F0C	AFDAE25D	A0D5B3FD
42470F0C	95AAE67D	12278AAD
42470F0C	1F255D5A	D3EAEE8E
42470F0C	9B8BC6FE	F807A399
42470F0C	DA8D2BE2	2AFFD309
42470F0C	F656D921	521DB415
42470F0C	8C98AD42	E2B643DF
42470F0C	90001895	01930BC3
42470F0C	E8C1F9B5	0A08445E
42470F0C	0CCF36BE	77F3E306
42470F0C	3ADFE404	63DE300A
42470F0C	8E12D755	172D183E
42470F0C	192A3B4F	87E47B9A
42470F0C	544C0EF2	AB12430B
42470F0C	D7831F37	94477528
42470F0C	49B42706	B660A9E1
42470F0C	4FF87DF1	BE6E1771
42470F0C	78E4C89E	DAA172E6
42470F0C	C402D675	D3CB14B1
42470F0C	FCB88A2E	DAE3FA36
42470F0C	027D655C	CBD7E97E
42470F0C	5E64F420	7DCD73D6
42470F0C	60CFD615	506BB55A
42470F0C	63DF5C1A	1F484FB0
42470F0C	10E74456	077ECA89
42470F0C	6DB841EA	D89AB4F0
42470F0C	89919B16	4215E839
42470F0C	5B7EA74A	4F949898
42470F0C	A7DBB783	268D46C7
42470F0C	807E9AD4	E64C50F8
42470F0C	4E107EB2	042CA277
42470F0C	23951182	1EBFC8A1
42470F0C	83EB52F2	F1982237
42470F0C	75B06A84	90C45551
42470F0C	3D1C5D3D	22719164
42470F0C	36C7821C	102049D2
42470F0C	98E17ED5	CCC59FD5
42470F0C	483C3EDE	DC6C07AD
42470F0C	09C97089	C40326EA
42470F0C	0B11C278	1F7855D6
42470F0C	54EB451A	73687DC1
42470F0C	7517E897	B476A9E6
42470F0C	A5B881A0	1637F13D
42470F0C	93AC7D33	7F2B5DE0
42470F0C	8C370528	086202B2
42470F0C	93ED8646	9EDF8C08
42470F0C	2B8477AC	E3AC7C3E
42470F0C	D414C885	7A8FA5A9
42470F0C	09EAF9E9	A8EBF13B
42470F0C	251E8734	4959A4DD
42470F0C	AADBF165	D02E20BC
42470F0C	C4186E89	C77C37C0
42470F0C	913ED843	DD6BBD7E
42470F0C	BD01DF7B	96DE0042
42470F0C	560FE944	46208070
42470F0C	BB4B2738	15F0367C
42470F0C	1006F769	A015CA9B
42470F0C	9A73DBA5	6E857F4B
42470F0C	9AD4578D	12E621A1
42470F0C	35102225	5D520754
42470F0C	52785D54	26DC2C93
42470F0C	BAC15216	9ADC1123
42470F0C	BEF23803	6D1B2038
42470F0C	ED4A70EC	D996E9E3
42470F0C	0BA6551E	B146D1A8
42470F0C	1773AC7C	B082FEE6
42470F0C	74AE94B9	9CBB6C7C
42470F0C	37561426	9323DF4C
42470F0C	E46AC095	F740A0A9
42470F0C	B36A4C0D	432F4CD6
42470F0C	85C5E35A	9B24F992
42470F0C	D4588F69	9390F13A
42470F0C	78FA77DB	5CDE9257
42470F0C	67AB5AD7	3D460852
42470F0C	0DFE90C1	081F9E22
42470F0C	0EDF441A	E23182FC
42470F0C	133603BE	62E785DD
42470F0C	017B0506	CE056D41
42470F0C	8893AF13	33B3BE6A
42470F0C	50138086	826E784D
42470F0C	DFDC0BEF	964406E5
42470F0C	B08792ED	8135F121
42470F0C	092B4170	D0E57734
42470F0C	64B5277C	35CBE472
42470F0C	27D715C9	BAFE8479
42470F0C	DF0EA106	6801594D
42470F0C	FC657069	3845CC26
42470F0C	90B8B198	B97979D6
42470F0C	E2B3AB88	81A4ED85
42470F0C	198FABED	02710AA0
42470F0C	7853026C	3FC2782A
42470F0C	C35C7E9C	C24BCD84
42470F0C	140F9C4F	D760994D
42470F0C	C4C32840	B529026C
42470F0C	C28F72B7	BD27BCFC
42470F0C	60DC82C9	C8CCFC2F
42470F0C	DE7BD4DA	D5DF2450
42470F0C	F954C5FC	066B761D
42470F0C	40945376	81889925
42470F0C	EEC20A1E	199478FE
42470F0C	0030315E	C59BEF2C
42470F0C	B8864F8E	A1E8A6C5
42470F0C	5C888085	DC13019D
42470F0C	68ED77A9	BFC2630E
42470F0C	FF892302	BF0A64A1
42470F0C	AD1F152F	05271071
42470F0C	B4AED941	7CE0DBCA
42470F0C	B37A8558	74CD85E2
42470F0C	D36654E3	A105C8D7
42470F0C	37689BE8	DCFE6F8F
42470F0C	4FCAA7F0	176DE3E8
42470F0C	A414B980	97166950
42470F0C	7F03D2AE	C70E2AC7
42470F0C	F93A35E8	7BB9269C
42470F0C	62847835	D0382066
42470F0C	D4FC54FA	0159F442
42470F0C	116543CC	02FF3673
42470F0C	2D93480C	AED274E4
42470F0C	19290F40	8BBDB62A
42470F0C	0E7B91B2	282925D9
42470F0C	98C4B41F	3F27E459
42470F0C	4E09EEC8	4C26DF18
42470F0C	D2B66542	7EBF0001
42470F0C	47C1FAFD	0F0B9C48
42470F0C	B4DEDCEC	C6818E74
42470F0C	24407A89	B3336AD9
42470F0C	C71BBAC1	BC9D7DDF
42470F0C	0A13D3BD	DE07CAC8
42470F0C	F88E8E1A	51FAF791
42470F0C	81EA80C0	FC5A083A
42470F0C	B16F2503	725954D7
42470F0C	84436E9D	A57E8CBB
42470F0C	7E51103A	280BD695
42470F0C	FC48E5F0	E78A1FF3
42470F0C	EE5760A4	2E6DD2A1
42470F0C	243D2DED	4A59662D
42470F0C	56C33839	6BE2895A
42470F0C	75E91223	DA52CDD9
42470F0C	8A032285	D0030404
42470F0C	E905BB53	980B5090
42470F0C	1AE1A9DB	BDE3784D
42470F0C	14057B3A	0897277B
42470F0C	56E70045	6F42E22A
42470F0C	CD5776C5	31C7A515
42470F0C	4BEFC2D9	F7084738
42470F0C	B6681B12	93A492D6
42470F0C	B4F15CAD	F1FA925F
42470F0C	23C78BEA	9437B03E
42470F0C	C795FC50	79CD736D
42470F0C	D5E99B66	2F9C6447
42470F0C	804AB893	37AABB83
42470F0C	512F6BFC	AF733FAC
42470F0C	50F41AFA	B8B5F983
42470F0C	2C5281F6	ADA391BA
42470F0C	524F4A69	FC7850C7
42470F0C	EBB49743	56A367DF
42470F0C	F84E0DC1	D375F892
42470F0C	3F8E1310	74B86334
42470F0C	E60C8841	45EB9690
42470F0C	B0BAACE0	8CF0277D
42470F0C	9784F918	2DF3A974
42470F0C	114A9D07	7E332974
42470F0C	6B8AD239	3B9C9F7B
42470F0C	FDA31A32	AA42FFA7
42470F0C	6954240B	367E0269
42470F0C	7C934A86	F4A127A9
42470F0C	31491263	5EE17C9F
42470F0C	43A1F275	65A5F30D
42470F0C	E9E8DC18	DE86701A
42470F0C	8E0E1721	7B5C1AF0
42470F0C	1AEC1542	B508FD36
42470F0C	57CB7E84	C8F0E35F
42470F0C	1E0A4017	6300BCF6
42470F0C	D234188D	E7F9F308
42470F0C	DFEED1EE	3F47F27C
42470F0C	B902DFB6	615FA6A3
42470F0C	EA651863	CCD2D6A7
42470F0C	4128207E	7C5FEE9D
42470F0C	490B060A	36001B84
42470F0C	F1BD78DA	5273526D
42470F0C	6139A3E7	6195791D
42470F0C	184C5939	BED585EF
42470F0C	92394AAF	2FFB29BD
42470F0C	92F31FB8	392AECEA
42470F0C	F24E06E8	4618111B
42470F0C	1B2C78AC	EDDEEA84
42470F0C	10136317	EBB753CD
42470F0C	F67D53A7	EE613982
42470F0C	93C013DF	41105FDD
42470F0C	559EA954	6DDEAC6D
42470F0C	A14A1C05	2B9DA2E5
42470F0C	DC760341	90687F46
42470F0C	0BEFB485	9392EED8
42470F0C	6923A851	BEBC7F3A
42470F0C	79F9D20B	8504D6EA
42470F0C	0C3BE89C	9BBFB0F0
42470F0C	4497DF25	290A74C5
42470F0C	B33F24D7	F1618D48
42470F0C	2B090AA4	39A98843
42470F0C	D70B9645	2CD308F6
42470F0C	8D5EBBB9	CF7E4A4E
42470F0C	4B1BE042	196584B3
42470F0C	CCF97602	B2144EC7
42470F0C	23E6333F	EB6FF47E
42470F0C	16104BA1	BC29BAD1
42470F0C	E31F8FF6	EDAC7276
42470F0C	6CC1FEA0	D3B7ADDA
42470F0C	86E1B65D	0DE990E3
42470F0C	B5E0C7F0	E3B67945
42470F0C	7824592F	1CDD83AB
42470F0C	2BCE922C	CD556FBE
42470F0C	653B254F	783F6993
42470F0C	42F9FB09	05C7C387
42470F0C	87AC15A7	C341EE12
42470F0C	9B3817B0	237110B4
42470F0C	CFE4D9DE	1A72525A
42470F0C	F8D5B5E7	10604127
42470F0C	28EE82B1	9D5E565D
42470F0C	B1C988D3	5481502E
42470F0C	E79CD7CF	993B9EC0
42470F0C	8E6FEFFA	EDC2AFE9
42470F0C	1825C593	E3AA154D
42470F0C	D0B749D6	890F4892
42470F0C	98FF85AF	503CF4DA
42470F0C	C8B996A1	179F9800
42470F0C	0E71C18C	BD81CAEC
42470F0C	516B9307	C726E557
42470F0C	DA4D4F40	FC7B9E7A
42470F0C	3A98A65E	1ED4C6FE
42470F0C	7ACE9426	2CCF64FE
42470F0C	F13AECB3	B106E226
42470F0C	02797213	E88D9411
42470F0C	3E5ECDB4	A8A42E9C
42470F0C	D6F609A8	39FA09F7
42470F0C	CBA4397D	BFF9849D
42470F0C	4147C74D	A8078993
42470F0C	E3FE0F34	B8C9895A
42470F0C	E866A7FD	9D7D777B
42470F0C	B88738DB	A6BD454B
42470F0C	D581882C	30473694
42470F0C	9E9713E1	091E7649
42470F0C	929890D9	3362F0D7
42470F0C	D59D016D	A0DDC87A
42470F0C	01C9E49F	4A258A10
42470F0C	FB722D4D	4E37CF11
42470F0C	DA11669C	958D23CC
42470F0C	265C3A55	94073354
42470F0C	A80BB7D2	800EAD44
42470F0C	53B0914F	A855F1E6
42470F0C	1C906C77	FFFD7021
42470F0C	C9E64087	18B039FA
42470F0C	21AA4001	BDD67F6E
42470F0C	66782F2A	4C25F3AA
42470F0C	8D96CCFC	8A6C7434
42470F0C	D8FBA909	50FE8478
42470F0C	EC282609	3DACBB58
42470F0C	FA991353	E96E5789
42470F0C	081E33AC	20C7A50D
